Transaction ID,Customer ID,Customer Name,Order Date,Sales Person Name,Product ID,Category,Product Name,Dollar Sales,Returns,Quantity
113985,MS-17980,Michael Stewart,12/4/2022,Alex Ferguson,SH-1003,Shirts,T Shirt,60,0,4
104619,MT-17815,Meg Tillman,3/13/2022,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
104619,MT-18070,Michelle Tran,6/10/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
144792,MV-18190,Mike Vittorini,12/1/2021,John Blake,SH-1003,Shirts,T Shirt,135,0,9
129294,MV-18190,Mike Vittorini,12/11/2022,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
140417,MW-18220,Mitch Webber,12/27/2021,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
113873,MW-18235,Mitch Willingham,11/16/2022,Mike Davidson,SH-1003,Shirts,T Shirt,45,0,3
147550,MY-17380,Maribeth Yedwab,3/2/2022,Samuel Washington,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
159016,MY-17380,Maribeth Yedwab,3/2/2022,Samuel Washington,SH-1002,Shirts,Half Sleeve Shirt,108,0,6
159016,MY-18295,Muhammed Yedwab,4/1/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
166296,MY-18295,Muhammed Yedwab,9/3/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
112333,MY-18295,Muhammed Yedwab,10/20/2022,John Blake,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
148362,NB-18655,Nona Balk,4/28/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
149559,NC-18340,Nat Carroll,11/24/2021,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
149559,NC-18415,Nathan Cano,10/14/2021,John Blake,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
132675,NC-18535,Nick Crebassa,11/29/2021,Jane Austin,SH-1003,Shirts,T Shirt,30,0,2
153577,NC-18535,Nick Crebassa,4/1/2022,Mike Davidson,SH-1003,Shirts,T Shirt,30,0,2
153577,ND-18370,Natalie DeCherney,3/19/2022,Samuel Washington,SH-1002,Shirts,Half Sleeve Shirt,108,0,6
157763,ND-18370,Natalie DeCherney,3/19/2022,Samuel Washington,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
128944,ND-18370,Natalie DeCherney,3/19/2022,Samuel Washington,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
128944,ND-18370,Natalie DeCherney,12/3/2022,John Blake,SH-1001,Shirts,Full Sleeve Shirt,23,0,1
128944,NG-18355,Nat Gilpin,2/16/2022,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
158120,NG-18355,Nat Gilpin,8/18/2022,Saul Goodman,SH-1003,Shirts,T Shirt,15,0,1
120404,NG-18355,Nat Gilpin,11/12/2022,Saul Goodman,SH-1003,Shirts,T Shirt,45,0,3
120404,NK-18490,Neil Knudson,10/12/2022,Mike Davidson,SH-1003,Shirts,T Shirt,15,0,1
120404,NM-18520,Neoma Murray,5/31/2021,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,108,0,6
131156,NM-18520,Neoma Murray,12/3/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
158526,NP-18670,Nora Paige,7/18/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
158526,NP-18670,Nora Paige,11/20/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,126,0,7
158526,NP-18670,Nora Paige,10/12/2022,Alex Ferguson,SH-1003,Shirts,T Shirt,45,0,3
111262,NP-18700,Nora Preis,11/5/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
111262,NP-18700,Nora Preis,6/26/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,207,0,9
111262,NR-18550,Nick Radford,6/3/2022,John Blake,SH-1003,Shirts,T Shirt,15,0,1
117457,NR-18550,Nick Radford,6/3/2022,John Blake,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
117457,NR-18550,Nick Radford,6/3/2022,John Blake,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
117457,NS-18505,Neola Schneider,11/24/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
117457,NS-18505,Neola Schneider,11/24/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
117457,NS-18505,Neola Schneider,1/19/2022,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
117457,NW-18400,Natalie Webber,11/3/2021,Mike Davidson,SH-1003,Shirts,T Shirt,45,0,3
117457,NZ-18565,Nick Zandusky,11/20/2021,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
117457,ON-18715,Odella Nelson,3/1/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
100153,ON-18715,Odella Nelson,3/11/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
147403,PB-18805,Patrick Bzostek,12/5/2022,Mike Davidson,SH-1003,Shirts,T Shirt,45,0,3
166898,PB-19105,Peter Bühler,3/20/2021,Jane Austin,SH-1003,Shirts,T Shirt,15,0,1
166898,PB-19105,Peter Bühler,11/3/2022,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
164049,PB-19210,Phillip Breyer,2/11/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,126,0,7
103891,PF-19165,Philip Fox,11/9/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
118864,PF-19225,Phillip Flathmann,6/26/2021,John Blake,SH-1001,Shirts,Full Sleeve Shirt,23,0,1
129469,PF-19225,Phillip Flathmann,11/3/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
153815,PF-19225,Phillip Flathmann,9/7/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
153815,PG-18820,Patrick Gardner,9/1/2021,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,138,0,6
153815,PG-18820,Patrick Gardner,9/1/2021,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
153815,PG-18820,Patrick Gardner,11/18/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
147760,PG-18820,Patrick Gardner,11/11/2022,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
147760,PG-18895,Paul Gonzalez,6/20/2022,John Blake,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
147333,PG-18895,Paul Gonzalez,10/26/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,23,0,1
147333,PJ-19015,Pauline Johnson,7/20/2021,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
133725,PJ-19015,Pauline Johnson,5/14/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,126,0,7
157749,PK-18910,Paul Knutson,9/3/2021,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
157749,PK-19075,Pete Kriz,4/16/2021,John Blake,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
157749,PL-18925,Paul Lucas,3/15/2021,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
157749,PM-19135,Peter McVee,11/9/2022,John Blake,SH-1003,Shirts,T Shirt,45,0,3
157749,PM-19135,Peter McVee,11/9/2022,John Blake,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
157749,PN-18775,Parhena Norris,4/23/2022,John Blake,SH-1003,Shirts,T Shirt,30,0,2
133550,PN-18775,Parhena Norris,11/30/2022,John Blake,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
133550,PO-18850,Patrick O'Brill,8/30/2021,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
133550,PO-18850,Patrick O'Brill,8/23/2022,John Blake,SH-1003,Shirts,T Shirt,195,0,13
133550,PO-18865,Patrick O'Donnell,8/5/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
164042,PO-18865,Patrick O'Donnell,12/25/2022,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
140312,PO-18865,Patrick O'Donnell,12/30/2022,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,126,0,7
119935,PO-19180,Philisse Overcash,6/12/2021,Jane Austin,SH-1003,Shirts,T Shirt,45,0,3
137463,PO-19180,Philisse Overcash,9/12/2021,Mike Davidson,SH-1003,Shirts,T Shirt,45,0,3
137463,PO-19180,Philisse Overcash,7/23/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
159212,PO-19195,Phillina Ober,10/5/2022,Saul Goodman,SH-1003,Shirts,T Shirt,105,0,7
135937,PP-18955,Paul Prost,2/5/2021,John Blake,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
135937,PP-18955,Paul Prost,2/5/2021,John Blake,SH-1003,Shirts,T Shirt,45,0,3
135937,PP-18955,Paul Prost,11/10/2021,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,161,0,7
135937,PP-18955,Paul Prost,11/10/2021,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,161,0,7
132990,PP-18955,Paul Prost,5/18/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
154116,PP-18955,Paul Prost,9/24/2022,John Blake,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
154116,PR-18880,Patrick Ryan,8/21/2022,Mike Davidson,SH-1003,Shirts,T Shirt,60,0,4
154116,PS-18760,Pamela Stobb,4/17/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,253,40,11
109666,PS-18760,Pamela Stobb,9/14/2022,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
167395,PS-18760,Pamela Stobb,9/14/2022,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
167395,PS-19045,Penelope Sewall,5/8/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,138,0,6
140802,PV-18985,Paul Van Hugh,6/14/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
140802,PV-18985,Paul Van Hugh,3/11/2022,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
113908,PW-19030,Pauline Webber,10/14/2021,Saul Goodman,SH-1003,Shirts,T Shirt,105,0,7
113908,PW-19030,Pauline Webber,12/24/2021,Saul Goodman,SH-1003,Shirts,T Shirt,45,0,3
113908,PW-19030,Pauline Webber,6/27/2022,Mike Davidson,SH-1003,Shirts,T Shirt,75,0,5
113460,QJ-19255,Quincy Jones,12/8/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
129581,QJ-19255,Quincy Jones,4/30/2022,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
155621,QJ-19255,Quincy Jones,12/5/2022,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,161,0,7
126067,RA-19285,Ralph Arnett,9/4/2022,Mike Davidson,SH-1003,Shirts,T Shirt,15,0,1
126067,RA-19885,Ruben Ausman,11/5/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,23,0,1
155824,RA-19885,Ruben Ausman,11/17/2022,John Blake,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
133879,RA-19885,Ruben Ausman,11/17/2022,John Blake,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
112669,RA-19915,Russell Applegate,12/18/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
112060,RB-19330,Randy Bradley,10/23/2022,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
146206,RB-19360,Raymond Buch,4/1/2021,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
146206,RB-19360,Raymond Buch,7/14/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
142461,RB-19360,Raymond Buch,3/23/2022,Samuel Washington,SH-1003,Shirts,T Shirt,60,0,4
105326,RB-19360,Raymond Buch,9/25/2022,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
123351,RB-19465,Rick Bensley,3/9/2021,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
146682,RB-19465,Rick Bensley,5/5/2021,John Blake,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
115805,RB-19465,Rick Bensley,7/4/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
144904,RB-19465,Rick Bensley,7/4/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
144904,RB-19465,Rick Bensley,8/29/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
108882,RB-19570,Rob Beeghly,1/14/2022,John Blake,SH-1003,Shirts,T Shirt,75,0,5
108882,RB-19570,Rob Beeghly,12/5/2022,Jane Austin,SH-1003,Shirts,T Shirt,45,0,3
122903,RB-19645,Robert Barroso,3/22/2021,Mike Davidson,SH-1003,Shirts,T Shirt,30,0,2
122903,RB-19705,Roger Barcio,9/14/2022,Saul Goodman,SH-1003,Shirts,T Shirt,45,0,3
122903,RB-19795,Ross Baird,4/15/2021,John Blake,SH-1002,Shirts,Half Sleeve Shirt,126,0,7
164091,RB-19795,Ross Baird,4/15/2021,John Blake,SH-1003,Shirts,T Shirt,75,0,5
164091,RB-19795,Ross Baird,12/24/2021,John Blake,SH-1002,Shirts,Half Sleeve Shirt,144,0,8
155187,RB-19795,Ross Baird,10/5/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
123806,RC-19825,Roy Collins,6/6/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,72,0,4
132829,RC-19960,Ryan Crowe,9/22/2021,Jane Austin,SH-1003,Shirts,T Shirt,30,0,2
132829,RC-19960,Ryan Crowe,11/14/2021,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
132829,RD-19480,Rick Duston,5/20/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,162,0,9
132829,RD-19480,Rick Duston,10/19/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
130771,RD-19585,Rob Dowd,7/3/2022,Jane Austin,SH-1003,Shirts,T Shirt,60,0,4
160045,RD-19720,Roger Demir,11/21/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
154088,RD-19720,Roger Demir,3/20/2022,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
157490,RD-19810,Ross DeVincentis,9/2/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
157490,RD-19900,Ruben Dartt,6/23/2021,Mike Davidson,SH-1003,Shirts,T Shirt,105,0,7
131968,RD-19900,Ruben Dartt,9/7/2022,Mike Davidson,SH-1003,Shirts,T Shirt,105,0,7
155768,RD-19930,Russell D'Ascenzo,4/10/2022,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
155768,RF-19345,Randy Ferguson,11/28/2021,John Blake,SH-1002,Shirts,Half Sleeve Shirt,108,0,6
118199,RF-19735,Roland Fjeld,6/28/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
118199,RF-19735,Roland Fjeld,7/29/2022,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
147032,RF-19840,Roy Französisch,4/18/2021,John Blake,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
110898,RH-19510,Rick Huthwaite,3/10/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
110898,RH-19510,Rick Huthwaite,3/10/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
110898,RH-19600,Rob Haberlin,7/14/2021,John Blake,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
167584,RL-19615,Rob Lucas,5/29/2021,John Blake,SH-1003,Shirts,T Shirt,75,0,5
113705,RL-19615,Rob Lucas,9/2/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
113705,RL-19615,Rob Lucas,7/7/2022,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
113705,RL-19615,Rob Lucas,7/7/2022,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
125647,RL-19615,Rob Lucas,7/7/2022,Alex Ferguson,SH-1003,Shirts,T Shirt,30,0,2
125647,RM-19675,Robert Marley,12/24/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,108,0,6
125647,RO-19780,Rose O'Brian,11/25/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
118017,RP-19855,Roy Phan,5/27/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,138,0,6
118017,RS-19765,Roland Schwarz,5/19/2022,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
118017,RS-19765,Roland Schwarz,5/19/2022,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
118017,RS-19765,Roland Schwarz,9/8/2022,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,72,0,4
118017,RS-19765,Roland Schwarz,11/24/2022,John Blake,SH-1003,Shirts,T Shirt,30,0,2
118017,RW-19540,Rick Wilson,8/17/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
107146,RW-19630,Rob Williams,11/27/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
107146,RW-19630,Rob Williams,12/9/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,72,0,4
145583,RW-19630,Rob Williams,10/2/2022,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
145583,RW-19690,Robert Waldorf,9/10/2022,Jane Austin,SH-1003,Shirts,T Shirt,75,0,5
145583,RW-19690,Robert Waldorf,9/10/2022,Jane Austin,SH-1003,Shirts,T Shirt,90,0,6
143861,RW-19690,Robert Waldorf,10/12/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,276,16,12
157448,SB-20185,Sarah Brown,6/12/2022,Mike Davidson,SH-1003,Shirts,T Shirt,45,0,3
157448,SB-20290,Sean Braxton,11/13/2022,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
113992,SB-20290,Sean Braxton,11/13/2022,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,126,0,7
107202,SC-20050,Sample Company A,1/31/2021,Mike Davidson,SH-1003,Shirts,T Shirt,15,0,1
111913,SC-20050,Sample Company A,6/13/2021,Jane Austin,SH-1003,Shirts,T Shirt,45,0,3
152289,SC-20050,Sample Company A,9/3/2022,Mike Davidson,SH-1003,Shirts,T Shirt,45,0,3
152289,SC-20230,Scot Coram,7/8/2021,Jane Austin,SH-1003,Shirts,T Shirt,135,0,9
143476,SC-20230,Scot Coram,8/21/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
143476,SC-20230,Scot Coram,8/21/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
120999,SC-20230,Scot Coram,8/21/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
137491,SC-20305,Sean Christensen,4/23/2022,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,108,0,6
105753,SC-20305,Sean Christensen,6/10/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
118514,SC-20380,Shahid Collister,5/19/2022,John Blake,SH-1002,Shirts,Half Sleeve Shirt,72,0,4
137498,SC-20380,Shahid Collister,5/19/2022,John Blake,SH-1003,Shirts,T Shirt,45,0,3
137498,SC-20380,Shahid Collister,9/17/2022,Mike Davidson,SH-1003,Shirts,T Shirt,45,0,3
119319,SC-20380,Shahid Collister,11/30/2022,John Blake,SH-1003,Shirts,T Shirt,45,0,3
130477,SC-20440,Shaun Chance,10/26/2022,Saul Goodman,SH-1003,Shirts,T Shirt,15,0,1
130477,SC-20440,Shaun Chance,11/24/2022,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
101693,SC-20680,Steve Carroll,8/26/2022,John Blake,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
101693,SC-20695,Steve Chapman,9/10/2021,John Blake,SH-1001,Shirts,Full Sleeve Shirt,161,0,7
137043,SC-20695,Steve Chapman,9/25/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
137043,SC-20725,Steven Cartwright,6/12/2021,Saul Goodman,SH-1003,Shirts,T Shirt,105,0,7
169439,SC-20725,Steven Cartwright,6/26/2022,Saul Goodman,SH-1003,Shirts,T Shirt,45,0,3
162789,SC-20770,Stewart Carmichael,3/13/2021,Alex Ferguson,SH-1003,Shirts,T Shirt,75,0,5
162789,SC-20770,Stewart Carmichael,3/13/2021,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
116701,SC-20770,Stewart Carmichael,3/13/2021,Alex Ferguson,SH-1003,Shirts,T Shirt,45,0,3
133431,SC-20770,Stewart Carmichael,11/15/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
142762,SC-20800,Stuart Calhoun,12/20/2021,John Blake,SH-1003,Shirts,T Shirt,45,0,3
139878,SD-20485,Shirley Daniels,6/13/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
157245,SE-20110,Sanjit Engle,2/2/2021,John Blake,SH-1003,Shirts,T Shirt,75,0,5
150595,SE-20110,Sanjit Engle,6/11/2021,Mike Davidson,SH-1003,Shirts,T Shirt,45,0,3
108329,SE-20110,Sanjit Engle,11/13/2022,Mike Davidson,SH-1003,Shirts,T Shirt,75,0,5
118521,SF-20200,Sarah Foster,7/21/2022,Mike Davidson,SH-1003,Shirts,T Shirt,135,0,9
148264,SF-20965,Sylvia Foulston,8/11/2022,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
148264,SF-20965,Sylvia Foulston,11/12/2022,Alex Ferguson,SH-1003,Shirts,T Shirt,30,0,2
133235,SG-20605,Speros Goranitis,4/25/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
169194,SH-19975,Sally Hughsby,7/25/2021,Jane Austin,SH-1003,Shirts,T Shirt,105,0,7
169194,SH-19975,Sally Hughsby,7/25/2021,Jane Austin,SH-1003,Shirts,T Shirt,75,0,5
113733,SH-19975,Sally Hughsby,9/22/2021,John Blake,SH-1003,Shirts,T Shirt,120,0,8
113733,SH-20395,Shahid Hopkins,12/7/2022,Alex Ferguson,SH-1003,Shirts,T Shirt,30,0,2
113733,SJ-20125,Sanjit Jacobs,3/8/2021,Jane Austin,SH-1003,Shirts,T Shirt,75,0,5
169320,SJ-20125,Sanjit Jacobs,9/17/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
103814,SJ-20125,Sanjit Jacobs,5/1/2022,John Blake,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
166443,SJ-20125,Sanjit Jacobs,9/17/2022,Jane Austin,SH-1003,Shirts,T Shirt,90,0,6
105991,SJ-20215,Sarah Jordon,12/1/2022,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
141019,SK-19990,Sally Knutson,12/22/2022,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,161,0,7
139486,SL-20155,Sara Luxemburg,10/21/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,184,0,8
139486,SM-20905,Susan MacKendrick,5/3/2021,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
144092,SM-20905,Susan MacKendrick,5/3/2021,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
144092,SM-20905,Susan MacKendrick,5/3/2021,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
133340,SN-20710,Steve Nguyen,9/26/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
133340,SP-20545,Sibella Parks,2/6/2022,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,138,0,6
133340,SP-20620,Stefania Perrino,9/9/2022,Alex Ferguson,SH-1003,Shirts,T Shirt,45,0,3
154739,SP-20620,Stefania Perrino,9/9/2022,Alex Ferguson,SH-1003,Shirts,T Shirt,45,0,3
163195,SP-20620,Stefania Perrino,9/9/2022,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,161,0,7
120222,SP-20620,Stefania Perrino,11/13/2022,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,72,0,4
141572,SP-20650,Stephanie Phelps,8/14/2021,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
163860,SP-20650,Stephanie Phelps,8/14/2021,Saul Goodman,SH-1003,Shirts,T Shirt,30,0,2
163860,SP-20650,Stephanie Phelps,8/14/2021,Alex Ferguson,SH-1003,Shirts,T Shirt,75,0,5
163860,SP-20860,Sung Pak,11/24/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
116722,SP-20860,Sung Pak,11/24/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,184,0,8
116722,SP-20860,Sung Pak,10/12/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
133823,SP-20920,Susan Pistek,3/16/2022,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
118731,SP-20920,Susan Pistek,3/16/2022,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
112830,SR-20425,Sharelle Roach,4/17/2022,Mike Davidson,SH-1003,Shirts,T Shirt,75,0,5
112830,SR-20740,Steven Roelle,6/17/2022,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
103709,SR-20740,Steven Roelle,6/17/2022,Alex Ferguson,SH-1003,Shirts,T Shirt,45,0,3
121790,SS-20140,Saphhira Shifley,4/30/2022,John Blake,SH-1003,Shirts,T Shirt,45,0,3
121790,SS-20140,Saphhira Shifley,6/3/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
121804,SS-20140,Saphhira Shifley,9/18/2022,John Blake,SH-1002,Shirts,Half Sleeve Shirt,144,0,8
102736,SS-20140,Saphhira Shifley,9/18/2022,John Blake,SH-1003,Shirts,T Shirt,30,0,2
102736,SS-20515,Shirley Schmidt,8/26/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
126732,SS-20590,Sonia Sunley,5/9/2021,Mike Davidson,SH-1003,Shirts,T Shirt,30,0,2
126732,SS-20590,Sonia Sunley,10/24/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,23,0,1
126732,SS-20875,Sung Shariari,9/1/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,23,0,1
109183,SU-20665,Stephanie Ulpright,7/1/2021,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
143406,SU-20665,Stephanie Ulpright,3/13/2022,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
143406,SU-20665,Stephanie Ulpright,3/13/2022,Jane Austin,SH-1003,Shirts,T Shirt,30,0,2
119011,SU-20665,Stephanie Ulpright,3/13/2022,Jane Austin,SH-1003,Shirts,T Shirt,15,0,1
114727,SU-20665,Stephanie Ulpright,12/10/2022,John Blake,SH-1003,Shirts,T Shirt,45,0,3
114727,SU-20665,Stephanie Ulpright,12/10/2022,John Blake,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
